"prope","pvalue","qvalue"
"GFER",0.141995912916144,1
"TACC3",0.000219656316640909,1
"THBD",0.000338714045686603,1
"TRIM2",0.0263902033676331,1
"ATF7IP2",0.702424441577403,1
"EGR2",0.0226913588105997,1
"B3GNT4",0.0456466950083265,1
"BAK1",0.564529251017293,1
"CNN1",0.000619337555357786,1
"POLG",0.223336435546473,1
"E4F1",0.00198607696526936,1
"TGS1",0.0262909991146815,1
"GATA2",0.0620481432183697,1
"REPS2",0.0549389733591035,1
"EXOSC2",0.00171131001450837,1
"NRSN2",0.163023337134662,1
"TFB1M",0.177131286903046,1
"CDK12",0.73429528960732,1
"MYT1",0.421363100984499,1
"SH3GLB2",0.459146664943883,1
"GGTLC1",0.0515563609708156,1
"ARNT",0.0040978988691529,1
"PRKD3",0.738316158335714,1
"TSC22D4",0.677700692721975,1
"TUBGCP3",0.243719965061656,1
"ZNF83",0.61378367225121,1
"LCK",0.273898908689547,1
"MIA",0.842315660680211,1
"LMNB1",0.0342034518656305,1
"MAPKAPK5",0.452784908441106,1
"VEGFB",0.018851666713158,1
"KHDRBS3",0.0446674153835139,1
"SYT2",0.132191861828583,1
"F8",0.0144325785045662,1
"MED22",0.121860822482105,1
"CLSTN3",0.252049851234144,1
"PAPPA2",0.933633111482543,1
"LBP",0.12968489678976,1
"GPC4",0.00100698741897937,1
"SP2",0.940165211622861,1
"EPN3",0.829607104037071,1
"RASSF4",0.388737627396839,1
"MEX3D",0.503781690574808,1
"TBX2",0.152501243551633,1
"EEF1A2",0.166224029231998,1
"TMEM57",0.429219158621407,1
"FGF4",0.0787145656753782,1
"DYRK2",0.026452076052304,1
"NPR3",0.827185808603646,1
"SNCA",0.63419318476288,1
"VRK1",0.0320342531503494,1
"ANXA3",0.683642359798008,1
"SLC6A2",0.0525523081382672,1
"SH2D2A",0.200449054235313,1
"FGR",0.237348014287016,1
"MECR",0.0146648080001126,1
"UTRN",0.00239104023213065,1
"PIKFYVE",0.174651347980997,1
"NPAT",0.351086531277875,1
"NR4A3",0.423949641489468,1
"NUP155",0.00587467729747916,1
"NPAS2",0.725827688087489,1
"SLC27A5",0.826345498892249,1
"ABTB2",0.00128160803925898,1
"PLCB3",0.0253050418632752,1
"TRAF2",0.100227145830552,1
"URB2",0.375489533693952,1
"PRLR",0.833458620180165,1
"WDR47",0.440486349816369,1
"GJB1",0.730858275899755,1
"SYNE1",0.0927158721695846,1
"CORO2A",0.37174064326204,1
"EDN1",0.851249215726738,1
"NR0B2",0.347273110968625,1
"SYMPK",0.160350065264809,1
"SMURF1",0.721213664924638,1
"KCNMB1",0.56384053357537,1
"PIAS4",0.829214237324834,1
"MIS12",0.847557013449185,1
"DDX58",0.646361466033162,1
"PTK2B",0.0121784997636793,1
"RBM19",0.726736366553343,1
"NCAPD2",0.0667399904617017,1
"RNF216",0.000713908365589114,1
"SIGLEC1",0.601210235166766,1
"USP20",0.182047853520841,1
"HK3",0.813580599030118,1
"IRF4",0.222403663163003,1
"STRN4",0.378477912696564,1
"ATXN7",0.726679700638705,1
"HABP4",0.3983467883926,1
"RRP9",0.50193313645514,1
"FAM189A2",0.677754320969451,1
"PPP1R3D",0.697233955159572,1
"FRAT1",0.51506758349744,1
"KIF3C",0.231711089049239,1
"WISP2",0.179870859794674,1
"SIRT1",0.786577525275983,1
"BNC2",0.898474291339938,1
"HOXA10",0.770672657610113,1
"SLC16A2",0.786148090162316,1
"CNTN2",0.0645314214494142,1
"HIF1AN",0.063228663994578,1
"FANCA",0.0151781607277846,1
"PELP1",0.877109081715553,1
"PTPRU",0.839263657527174,1
"ZNF354A",0.0414255073678613,1
"C16orf59",0.0400406970420794,1
"MRPL19",0.0135976416418101,1
"VPS33B",0.0487098338180019,1
"ECSIT",0.078799253533442,1
"DMBT1",0.0945933680830111,1
"NCF2",0.0800184240476464,1
"NFKBIB",0.241971633855601,1
"RGS12",0.304736963928008,1
"ELP3",0.0991190608362529,1
"REM1",0.789160252347916,1
"NKRF",0.128107482548415,1
"L1CAM",0.0973026791866962,1
"TNIK",0.150467511484661,1
"GRM4",0.379629237716526,1
"NPFF",0.674806881355736,1
"POU2AF1",0.661982270815423,1
"DUSP2",0.184544188457773,1
"ADCY3",0.0238753277234321,1
"ALG9",0.858304831239868,1
"PEG3",0.072050447390804,1
"GNE",0.168988170726803,1
"CYB5R2",0.0589752104634141,1
"ASPM",0.00181937597788057,1
"CD27",0.195629717582635,1
"KIR2DL1",0.295929414539129,1
"FKBPL",0.548964119861826,1
"XRCC1",0.852575284088496,1
"SOX10",0.480290452790156,1
"PEX12",0.00358452436330085,1
"PTPRT",0.0210980908394584,1
"NDOR1",0.551584215061991,1
"PPFIA3",0.280450954280515,1
"PEX14",0.145196981935502,1
"PEX6",0.645037864068804,1
"LHX3",0.830908041862353,1
"POLA2",0.564281469469457,1
"LIF",0.188378060253436,1
"ZNF518A",0.510487281791825,1
"TLN2",0.251441673660031,1
"SRGAP3",0.731968861279392,1
"MSH2",0.152494432470848,1
"NSD1",0.0723809651792321,1
"ITGB7",0.695707671477943,1
"FOSL2",0.795819993754753,1
"SOS1",0.296756510113848,1
"RIN1",0.644063789081696,1
"SLC25A10",0.190942112055152,1
"MFNG",0.0921578822565427,1
"GRP",0.00148844119159728,1
"ARL4D",0.168334000089534,1
"UBE2D1",0.0535952585957368,1
"MEF2D",0.491002932843407,1
"AKAP8L",0.876952699716809,1
"DOK5",0.0483865689107305,1
"COQ6",0.560465888977709,1
"PARVB",0.374573104566786,1
"CEP192",0.421204654095526,1
"BCL7A",0.414003625772363,1
"PPP1R13B",0.0809187943753599,1
"PRKCQ",0.950287160736553,1
"NOTCH4",0.781166588981473,1
"SH3BP1",0.0455515236740746,1
"SMUG1",0.282466568274626,1
"SLIT3",0.258756410911216,1
"KLF5",0.817541600414371,1
"TGFA",0.362015121633774,1
"CHEK2",0.119048934920148,1
"NRP2",0.836794349088313,1
"CENPB",0.760328585205515,1
"PARG",0.837876038314202,1
"CXXC4",0.358366901894986,1
"RPS6KB1",0.245416907009699,1
"CRADD",0.994430253289474,1
"TMEM8B",0.60340615531211,1
"GRIN1",0.281589616751671,1
"TNFRSF4",0.102841583579894,1
"F3",0.00225910072486791,1
"MED4",0.542803495539402,1
"MAPRE3",0.632798918551363,1
"ARHGEF9",0.825544414856885,1
"WDR62",0.0189807092321857,1
"RNF25",0.2878836284152,1
"PLAA",0.107943329009965,1
"DOHH",0.719140316107834,1
"CAMP",0.682669010095661,1
"LIPT1",0.123693161596812,1
"PLXDC1",0.289642912786962,1
"RCAN2",0.0225918781944705,1
"KLHL2",0.689458118534867,1
"GDPD2",0.107826405452415,1
"ZNF473",0.0213933184556874,1
"LILRB2",0.685513661290768,1
"SPTBN4",0.0944530325227884,1
"ERCC8",0.251735863961121,1
"NLRP2",0.689278033228782,1
"DRD2",0.763390061207597,1
"CIITA",0.297190240783926,1
"NKX3-1",0.05279350388021,1
"HLA-DOB",0.67174572987034,1
"FGF6",0.894500434791715,1
"ST3GAL2",0.852671117869173,1
"CELSR3",0.0453748360160811,1
"CHRD",0.00137793593916534,1
"DTX3",0.897810924188754,1
"SSTR3",0.603012971652329,1
"AKAP7",0.368615590210895,1
"BAHCC1",0.4134048938506,1
"SMO",0.0701628519739187,1
"CA9",0.00162545141947831,1
"ADAMTS5",0.196198835097432,1
"LCN2",0.596339740287625,1
"SLC4A4",0.549744329505801,1
"ICAM2",0.0178084279554957,1
"SMARCD3",0.257616037379419,1
"RECQL4",0.00351517504896794,1
"HOXA11",0.522667022071387,1
"ZNF7",0.561862566772816,1
"AMN",0.0667151286317562,1
"CDKN2AIP",0.800142642236122,1
"SCN1B",0.141652789254768,1
"HAUS7",0.513991772185822,1
"COL9A2",0.702348780403029,1
"BNIP1",0.368268659050804,1
"P2RX1",0.0735037043677912,1
"FCGR2B",0.168093137666146,1
"SSPN",0.101245190408464,1
"EML4",0.124618906564273,1
"MAP3K6",0.733756271916877,1
"NHLH1",0.603754889923521,1
"CSF3",0.445039128634398,1
"ENOX2",0.14746214210297,1
"BLM",0.0171375720872491,1
"FIP1L1",0.860714403334098,1
"MLXIPL",0.383291890999335,1
"KLK1",0.503985162920167,1
"MED9",0.357649081588638,1
"APPL2",0.0315263758627503,1
"PLAGL1",0.946687375115569,1
"NFAT5",0.806213624471807,1
"OAZ3",0.921006894856322,1
"CHRDL1",0.00780896392006991,1
"PLCB1",0.811564202572164,1
"PHKA1",0.0254142610732583,1
"EPHB2",0.00956324671667423,1
"NPPA",0.0333538719096814,1
"HINFP",0.110970718846679,1
"PLK3",0.223340619629659,1
"FLT1",0.222170622452653,1
"MNDA",0.675628417295073,1
"NR1I2",0.81217733938217,1
"TCAP",0.397742516189101,1
"CDC42EP3",0.688927868536644,1
"IL16",0.0225903889732495,1
"CDC14B",0.0455721405653175,1
"LAMB3",0.0372543784438334,1
"P2RX6",0.89319110147898,1
"SEC24D",0.768066628890358,1
"MYOZ3",0.893603335320962,1
"HAAO",0.254594605175861,1
"GJB3",0.867015054421929,1
"ATP7B",0.132571225893314,1
"KIF1C",0.862053684674468,1
"BTK",0.820425469151947,1
"CST7",0.149143919171364,1
"BEX1",0.0209449590527546,1
"GTF3C5",0.829006875192992,1
"CASP8AP2",0.359579978750142,1
"SLC39A2",0.166018101696515,1
"CD209",0.30306263398757,1
"ETNK2",0.859987486641658,1
"PTPN7",0.976317749008186,1
"GADD45GIP1",0.720478386458558,1
"FGD1",0.000498779465284588,1
"NR1D2",0.651866984243844,1
"TNFSF8",0.21283523101319,1
"CDK9",0.38768179976016,1
"MRC1",0.024318872240385,1
"CHST1",0.958638209336577,1
"CD70",0.474253012848335,1
"CNTFR",0.793754283544312,1
"ATF2",0.764252945271204,1
"VAV1",0.138634287941109,1
"RSBN1",0.349044262136799,1
"RCBTB2",0.0672721183804676,1
"HMG20A",0.131560809904739,1
"GCNT1",0.971024300540187,1
"DCLRE1A",0.466538605119667,1
"TMPRSS3",0.315221942681039,1
"AGT",0.157784036298509,1
"PRDM1",0.191042266914819,1
"KEL",0.826497083640506,1
"AVEN",0.0119898155693753,1
"NDUFA4L2",0.302471597008641,1
"DZIP3",0.928186453126171,1
"GMEB1",0.0346079694671052,1
"PKP1",0.872203611957943,1
"SMCP",0.844694525091415,1
"NOL12",0.752935002632081,1
"SPHK2",0.491589740159106,1
"MC1R",0.332220449463883,1
"PF4",0.221115083867659,1
"AREG",0.374053122824427,1
"CCKAR",0.717140684025478,1
"ARHGAP4",0.607913105418497,1
"CTPS2",0.0574340673177903,1
"TUBGCP4",0.421609544904611,1
"NEK3",0.0278912326218446,1
"NR6A1",0.706738008937073,1
"TIMM22",0.583940291469438,1
"TAF1",0.625950188558734,1
"ANPEP",0.033385632760085,1
"CAPN3",0.645375075220565,1
"ST3GAL4",0.0691806718000447,1
"KLHL12",0.926393344882833,1
"DLK2",0.883918165229652,1
"PITPNM1",0.763911112695249,1
"DTNB",0.130796813725966,1
"KIR2DS1",0.0886688308043425,1
"KCNE4",0.00131584201413379,1
"CCNO",0.0106211324538645,1
"GPX7",0.517723132622814,1
"MAP3K14",0.906170532968674,1
"MAP1S",0.529490877474766,1
"SYT1",0.0905320211913627,1
"CD86",0.783322176241864,1
"MALT1",0.0702875041503389,1
"MLLT10",0.0107475309998142,1
"RAMP2",0.000466989770904753,1
"ACTN2",0.0559650417442192,1
"IRAK4",0.718373132047566,1
"ZWILCH",0.00971957969008527,1
"RB1",0.487748735989216,1
"CUTC",0.919419796775531,1
"PLAGL2",0.0502825737972792,1
"TAC3",0.468658054760648,1
"SARS2",0.03725915778394,1
"CAMK2A",0.158081246807079,1
"TF",0.398332449378045,1
"IL10RB",0.533469609381472,1
"APLP1",0.0705821433575885,1
"CYP1A2",0.15186163327018,1
"DHX34",0.158475115250319,1
"MAP4K5",0.631896306313353,1
"CNGB1",0.821673570244208,1
"HOXB1",0.50696602316413,1
"ARHGAP10",0.0935332522470059,1
"DDN",0.00628999172198562,1
"CLTCL1",0.798539832515035,1
"LIMD1",0.0465521159207818,1
"BDKRB2",0.496789075593738,1
"TRPV6",0.503861347360044,1
"DIAPH2",0.53584932921892,1
"PRKAR1B",0.525864153364297,1
"SEMA4G",0.710509904713197,1
"PVR",0.179685570240674,1
"DAPK2",0.103169161569439,1
"MARK2",0.850144235620456,1
"ADAM22",0.729588087130885,1
"PRKCB",0.927637820262676,1
"ZNF764",0.945678773665451,1
"LSM14B",0.50235384660604,1
"LTB4R",0.142130007895588,1
"HSD17B14",0.351136975879951,1
"MYO1E",0.405300517948462,1
"CTSG",0.692803906989381,1
"ATXN2L",0.205747181670015,1
"CES1",0.248489928980444,1
"MID1",0.374143160981892,1
"SIX1",0.567323427471981,1
"MAP2K6",0.217427352683353,1
"EPB41L1",0.852844902418928,1
"SEPT6",0.0992156580363472,1
"MED18",0.0054814800979621,1
"CIDEA",0.161530405672878,1
"ABLIM3",0.111023353103262,1
"SPTB",0.624280391030466,1
"MEF2A",0.60824983252735,1
"PDZRN3",0.001588013418186,1
"IHH",0.72831600825195,1
"HBEGF",0.251672173332747,1
"DPF1",0.197738360110455,1
"GP9",0.113882786951504,1
"CETN1",0.796797323896028,1
"SNPH",0.57825855139198,1
"EMILIN1",0.0720832744259817,1
"KLF12",0.381081227048983,1
"EXOC2",0.242604223495968,1
"SHBG",0.222044678782502,1
"PKNOX1",0.968332418158436,1
"CDSN",0.468724426928409,1
"CRELD1",0.0886507307563001,1
"OBSCN",0.404140344472656,1
"POFUT1",0.0904280769005516,1
"DEF6",0.065827756449191,1
"CRY1",0.629687084297106,1
"ARHGEF15",0.225339491347125,1
"TNFRSF14",0.0127176588314787,1
"ECT2",0.175112016181432,1
"NR4A2",0.0364802317784993,1
"SAG",0.668830092125711,1
"C4BPA",0.238190649745839,1
"SPG20",0.228368578934719,1
"CITED1",0.00487935469815018,1
"NPFFR1",0.391730259999497,1
"NOV",0.0430796505106915,1
"PIK3R5",0.757276730882798,1
"SPRR1A",0.158335433406021,1
"RAB38",0.146240738006409,1
"HR",0.117506985572524,1
"PLAC8",0.60787932122022,1
"CLIC5",0.107652256375455,1
"TNFRSF13B",0.281165124544947,1
"SKI",0.440026232846769,1
"LIME1",0.521647381554916,1
"ZNF510",0.819827056060145,1
"THOP1",0.252527784614051,1
"ZBTB7A",0.0473603078352087,1
"RPP25",0.0236510934378424,1
"HAP1",0.172617374818417,1
"THRA",0.116836063397042,1
"FBXO2",0.00831682211964258,1
"GDF11",0.173638709337131,1
"TFPI",0.276754235953102,1
"RAX",0.262760870088445,1
"PSG1",0.383019201917262,1
"E2F5",0.0413404430767564,1
"NLE1",0.477097495610349,1
"HPS5",0.719745625947619,1
"TPST1",0.00370277575770559,1
"EP300",0.270842051828515,1
"IGFALS",0.787489725759701,1
"DAPP1",0.626775531884427,1
"ELAVL3",0.114839402060178,1
"CASP10",0.276237409715067,1
"CENPT",0.586323687570445,1
"KIF5A",0.160119294067081,1
"ULK2",0.719479693991586,1
"OSBP2",0.507057349460627,1
"ABCC8",0.000862420073918008,1
"APPL1",0.365821865666072,1
"THEG",0.420549337736424,1
"MAST3",0.00175026605547804,1
"ITGA2",0.199754231745934,1
"SRPX2",0.0773477771820522,1
"RSRC1",0.296904372387621,1
"KLHL26",0.321021362407977,1
"PRKAG2",0.350318282632306,1
"STAM2",0.674119288047482,1
"FMNL1",0.786689762694966,1
"LRP2",0.226876518688132,1
"SGCD",0.32461917072956,1
"PLEKHA4",0.769753977224959,1
"ACVR2B",0.27120264773543,1
"RNF146",0.770833997479609,1
"MAD2L1",0.0024028336230479,1
"TLE4",0.625594046535889,1
"CDC37L1",0.951132862213482,1
"RIMS2",0.307389068569424,1
"LTBP4",0.107253665300123,1
"LDB2",0.013075863402173,1
"TRAF6",0.611098801039841,1
"DUSP7",0.56605815773901,1
"GZMA",0.07776070594546,1
"HSPB6",0.660293135590973,1
"B9D1",0.507827924249111,1
"PDZD3",0.0860214651081445,1
"SIK2",0.741670308477943,1
"MICA",0.12608221047633,1
"LIMK1",0.236373373274821,1
"CARD8",0.684088616772684,1
"CD247",0.555753805001078,1
"RASGRP1",0.387674910527466,1
"CDK18",0.00756131447652331,1
"NTRK2",0.000241394494798549,1
"DET1",0.479986517421002,1
"MCC",0.75169319203655,1
"CD33",0.490099752740466,1
"CYHR1",0.204367356648439,1
"ADORA1",0.803275459486334,1
"PLCL2",0.374055887484003,1
"EPHA4",0.990570706418899,1
"ADAM11",0.40217450734965,1
"GJA8",0.526736545059789,1
"HOXA5",0.173740390188042,1
"RASGRP2",0.607897826894131,1
"RELB",0.0769945240260956,1
"PACSIN3",0.623848771261324,1
"GABRB2",0.329331065709132,1
"CHN2",0.412143399159427,1
"STAT4",0.371137169095278,1
"LMO3",0.433690652426551,1
"HIPK2",0.86978593512108,1
"CCDC22",0.888419059298289,1
"CHRM4",0.833005678503302,1
"AOC3",0.0186489937539247,1
"EHD3",0.555218135377689,1
"EGLN1",0.0776702281336063,1
"EPHA2",0.0485146595175649,1
"MYL3",0.229857161577962,1
"LRRC23",0.296831409081958,1
"NTHL1",0.0668482285284624,1
"PDE3B",0.4159120915007,1
"CDC7",0.000851866274403916,1
"CHAD",0.00138138136603501,1
"LAMA2",0.000927144893036036,1
"CYP11B2",0.0796434906048032,1
"TASP1",0.188682530189654,1
"POLR2D",0.0201330714136961,1
"MMP25",0.0341152671998911,1
"ZNF276",0.992179439680146,1
"CCDC91",0.856225517698119,1
"STRN3",0.796595011078789,1
"GHR",0.975029309392257,1
"GYPB",0.5256698765246,1
"RIT1",0.403295545514157,1
"MAVS",0.881622392072352,1
"AMHR2",0.276802605053164,1
"RASL12",0.0240177810565388,1
"NOS1",0.36353061623133,1
"CCL21",0.0708633716766777,1
"PIGQ",0.76153311005082,1
"ETV6",0.766806484280474,1
"RGS11",0.5147080424816,1
"ACAP1",0.180274365876978,1
"PAK1IP1",0.0322971786141357,1
"ALAS2",0.0863156628811352,1
"GTF2H4",0.144566086704137,1
"ZNF423",0.000585345650909639,1
"DLX2",0.664060826947545,1
"C1orf116",0.220654376209953,1
"GCA",0.198260411465058,1
"ALPPL2",0.541899159786537,1
"SNIP1",0.459531745043994,1
"ARHGAP26",0.13466795983549,1
"SEC14L2",0.00746504482023492,1
"CD177",0.663988336212522,1
"APAF1",0.313456700847508,1
"UPP1",0.0593025476339548,1
"NRAS",0.016366309208561,1
"PRPH2",0.153681367342214,1
"DCK",0.512764298643689,1
"TMCC2",0.631070641717402,1
"PRB4",0.702461121878451,1
"KCNJ15",0.556859715884034,1
"WDR44",0.807371448947486,1
"PKD2",0.429029184561805,1
"KIR2DS4",0.82025593206721,1
"SIGLEC7",0.164851652250913,1
"MMP17",0.215831193789085,1
"CD40LG",0.299890783596013,1
"KDR",0.796887003959234,1
"MICB",0.185893530762566,1
"ITGB3",0.126029388938212,1
"SMG6",0.150396772921225,1
"RAB8B",0.528860631466114,1
"KCNJ2",0.0281726533672273,1
"APOBEC3C",0.617680659683428,1
"STIL",0.00664372464664046,1
"PCSK1N",0.103611613543877,1
"KIF20B",0.15478010932679,1
"PZP",0.945450658758122,1
"PPP1R1A",0.787841282705886,1
"CD7",0.907326814620626,1
"LIN7B",0.119242306026988,1
"RND1",0.00185172701856767,1
"KNTC1",0.00358735117510404,1
"ZNF821",0.295099575977128,1
"OSTM1",0.898472596671896,1
"PPM1D",0.371374732582524,1
"ASGR2",0.864172408300284,1
"CDH15",0.293504068262397,1
"MMP13",0.216553956824857,1
"PLK4",0.000424652391999532,1
"KIR2DL5A",0.402481285323252,1
"JAK2",0.102922255547487,1
"RAD54L",0.00320697418079019,1
"MAPK8",0.216903661453768,1
"KRT85",0.420080021595736,1
"CAMKV",0.519397936964126,1
"AGAP2",0.0660383992712132,1
"MAGOHB",0.0236778919010446,1
"STAT2",0.158055191668859,1
"RUNX1T1",0.287895720380331,1
"CARD14",0.376125886768978,1
"CD8B",0.618487129645709,1
"GABRR2",0.0355886203625177,1
"IL3RA",0.8974955852734,1
"PCBP3",0.121702999684756,1
"F2R",0.162004041936693,1
"DBF4",0.00603072074615512,1
"SH3BGR",0.00263991677823923,1
"MYOZ1",0.0805061863855418,1
"PTPRN2",0.632357784450419,1
"SH3GL3",0.124900725469128,1
"TMOD1",0.324188052995468,1
"DBP",0.0504960934011189,1
"DOCK2",0.982388811894992,1
"GATA1",0.760239181418225,1
"FGFBP1",0.161308338678953,1
"TRH",0.95365691353343,1
"RARB",0.86934593261344,1
"SH3PXD2A",0.945278975875917,1
"CSF3R",0.690372575386632,1
"RGS6",0.690854383282572,1
"CCNT2",0.52112048488265,1
"RAPGEF3",0.728330437832602,1
"BARX2",0.730552105448015,1
"EDA2R",0.592965255797774,1
"PRRG2",0.799144490939271,1
"TICAM1",0.877567779053519,1
"PDE4D",0.358097235055053,1
"BRCA1",0.0414677503314258,1
"AOX1",0.799759887471408,1
"ASH1L",0.32195106288668,1
"MATK",0.484599114744788,1
"RHO",0.466637948533446,1
"GPD1",0.553724026786914,1
"CHAF1B",0.196498428197818,1
"CYP2C9",0.519935520849062,1
"ETV1",0.371338482174444,1
"LZTS1",0.732276456062386,1
"PLA2G15",0.291894256410595,1
"DYRK1B",0.241358058320428,1
"FAM46C",0.664996069497514,1
"MAPK8IP2",0.464194257567532,1
"PFKFB2",0.110330126419604,1
"COL13A1",0.119550795720851,1
"ADRA2B",0.616513846117204,1
"RPLP2",0.466588729884177,1
"IL25",0.735335643383666,1
"SYN1",0.886203620273571,1
"RALGPS1",0.0032263932782242,1
"NPR2",0.92521278305023,1
"MLH3",0.334694635441638,1
"REL",0.256442797984346,1
"GULP1",0.361160158076666,1
"CPEB1",0.927590916866992,1
"HAPLN1",0.0566554149625825,1
"SEMA6A",0.476555721263666,1
"TRAF3IP3",0.334190556259529,1
"ASCL1",0.307407817687803,1
"PAK3",0.835264010342113,1
"CIR1",0.181103471894549,1
"VEGFC",0.83192090811756,1
"RAB40C",0.850044760178982,1
"ERCC4",0.781363298431445,1
"POLI",0.257590194468442,1
"ADAMTS13",0.213439780624048,1
"WASF3",0.9236074732306,1
"SURF2",0.100833316319416,1
"IPP",0.94925927772164,1
"RAB3A",0.317224522105278,1
"MS4A1",0.731977034166102,1
"FZD2",0.0981745318704675,1
"FANCE",0.0167310569465232,1
"GSPT2",0.800874777850717,1
"SPSB1",0.0549593386048754,1
"PIGH",0.0117658024940842,1
"ZNF202",0.94828044966018,1
"PPP3R1",0.0101876085384058,1
"PDE9A",0.0789535478289283,1
"PEX13",0.0398946182938265,1
"PIGR",0.137695206783665,1
"HSPB7",0.928925118400468,1
"MAP4K3",0.38817731305602,1
"RAPGEF6",0.0431137134152111,1
"ELMO1",0.0139797740757575,1
"SH2D4A",0.167066727669445,1
"HSPBAP1",0.907299425431846,1
"EZH2",0.000548844705636035,1
"RNF19A",0.622146623642555,1
"DACH1",0.000802245173993097,1
"DSC2",0.0037054973549503,1
"MSH3",0.803589166526959,1
"LMAN1",0.0703344111531035,1
"PRMT3",0.334219443688673,1
"SLC4A3",0.562593148210101,1
"MYOG",0.347084981537827,1
"KLK5",0.0300060966270426,1
"MYOD1",0.0684454880092197,1
"ADAM28",0.0284356596585711,1
"SIGLEC6",0.0656171426169214,1
"SLN",0.132025547046056,1
"IL11RA",0.0240883567894861,1
"MTAP",0.0824269049580919,1
"MYBL1",0.00138124074481525,1
"PBK",0.000874249030086185,1
"MBTPS2",0.12636811253161,1
"XAB2",0.0142685834396375,1
"SMC2",0.0223788533898772,1
"HIC2",0.831851566233116,1
"CD1A",0.590598410255003,1
"AMPH",0.0561325949322567,1
"PROS1",0.0377011566956029,1
"MMP12",0.506274331872375,1
"SULT2B1",0.735543792945519,1
"APBB1",0.979016772793988,1
"SOCS1",0.507233272115645,1
"NEDD4",0.0641896410345772,1
"APOA4",0.128815707969711,1
"KCNH2",0.0700984978125425,1
"PILRA",0.291006963994295,1
"USH1C",0.148162950208473,1
"FOXO4",0.173073408631869,1
"SLC6A3",0.101342246649774,1
"ERN1",0.127502384755758,1
"BAX",0.815764745947611,1
"FAM107A",0.00938370878525072,1
"PELI2",0.81613986897812,1
"AURKB",0.00126884797443838,1
"GNG3",0.85434101379632,1
"CASP2",0.460164149145208,1
"THAP1",0.679518616024801,1
"UBA6",0.858363067643236,1
"IL1RL1",0.125797042881286,1
"SERPINB8",0.435325927761119,1
"SSR3",0.641418718843571,1
"RUFY2",0.173463441145616,1
"NOX4",0.276317994864607,1
"YAP1",0.383309963686161,1
"CALB2",0.00283506893065373,1
"PIK3R2",0.791853815559002,1
"BCAR3",0.511948265384334,1
"TCL1A",0.977059245765187,1
"SEC61A2",0.023664726717311,1
"RPS6KA3",0.964816676428403,1
"NCBP1",0.149552083217018,1
"GPT",0.667539425231275,1
"SLC6A4",0.276090489922449,1
"NRG1",0.541275876643702,1
"CDHR2",0.0376418955253938,1
"NRL",0.714223811958863,1
"GALNT14",0.00102325108645264,1
"CRYBB3",0.998531980210311,1
"RUNX2",0.51698756112114,1
"RBM41",0.000500740161545575,1
"SYP",0.967393179024339,1
"DNMT3A",0.513430354660114,1
"KLK3",0.490756306501609,1
"ARR3",0.164523966447943,1
"PEX1",0.314650485636027,1
"HIP1",0.328647918731047,1
"C5AR1",0.700202316232253,1
"MPZ",0.331504809421693,1
"SLC9A5",0.0623739328734466,1
"LRP5",0.221418834275069,1
"GPC3",0.283024264851762,1
"CORT",0.61387016557707,1
"TP63",0.000680562685074309,1
"NEU3",0.949373016253747,1
"KLK2",0.948391327860536,1
"EPM2A",0.854370565799964,1
"ELL",0.0576092674146436,1
"FXYD1",0.00243997682040456,1
"ARSF",0.925872518638614,1
"CASR",0.00864244612082656,1
"ATP1B2",0.395673685621321,1
"PPCDC",0.757555392406777,1
"CEP76",0.103524289012422,1
"IGSF1",0.0866473437615168,1
"ATPAF2",0.262683480918221,1
